id,tag,html,sent id,text,target
4,cv453,10379,11,"the woman in the picture recognizes herself and phones lovett , who has her flown out to his exploration vessel on the high seas .",pos
4,cv453,10379,12,there she tells her story to lovett and his team .,pos
4,cv453,10379,13,"in 1912 , rose dewitt bukater ( kate winslett ) , a young lady belonging to society's upper class , boards the titanic for the ship's first atlantic crossing , from southampton , england to new york .",pos
4,cv453,10379,14,"she is engaged to cal hockley ( billy zane ) , an heir to old money , and a snob in every sense of the word .",pos
4,cv453,10379,15,"on board , rose feels the stifling trappings of high-society's expectations , and resolves to escape from it all by throwing herself off the titanic's stern , but is saved from her self-proclaimed fate by jack dawson ( leonardo dicaprio ) , a passenger in third-class ( "" steerage "" , as it's referred to ) , who talks her out of jumping .",pos
4,cv453,10379,16,"although for rose the attraction is not immediate , a love affair soon develops between the two , which endangers rose's social standing as well as her engagement to the jealous cal .",pos
4,cv453,10379,17,"the story sounds very simple , and perhaps even unexciting , but through solid performances by the leads and good direction by cameron , a good movie comes through .",pos
4,cv453,10379,18,"dicaprio is marvelous as the young , but worldly-wise jack , playing the role with the confidence usually found in older actors .",pos
4,cv453,10379,19,"his is a character that is immediately likable , as he knows what he wants out of life and is charmingly able to handle a variety of situations .",pos
4,cv453,10379,20,girls are going to swoon over him .,pos
4,cv453,10379,21,"winslet also proves herself a good actress , delivering her lines convincingly , and the quality of performances between winslet and dicaprio makes the relationship believable .",pos
4,cv453,10379,22,the only problem with winslet is that she does not carry herself in accordance with her character's upbringing .,pos
4,cv453,10379,23,"simply by judgment of her gait , i was distracted from the fact that she was supposed to be an upper-crust debutante .",pos
4,cv453,10379,24,"rather than demonstrate the poise one would expect her character to possess , she sometimes looks positively clumsy , and it unfortunately detracts from her otherwise great acting .",pos
4,cv453,10379,25,"billy zane is cast well as the aristocratic snob cal , since he has a certain look that immediately makes you want to hate him .",pos
4,cv453,10379,26,"his features are such that even when he smiles , there's something mistrustful about him , and when he scowls , he is evil incarnate .",pos
4,cv453,10379,27,"he's something like a porcelain version of peter gallagher , but a cheaper model .",pos
4,cv453,10379,28,"like dicaprio and winslet , zane slips comfortably into his role and plays it well .",pos
4,cv453,10379,29,"backing up zane is david warner as lovejoy , cal's personal assistant ( or "" man "" as they said at the turn of the century ) .",pos
4,cv453,10379,30,"no matter who else is in the cast , you can always count on a good performance by warner , who seems to be made to play the distinguished gentleman with a gaze of steel and will to match .",pos
4,cv453,10379,31,"additionally , there are a number of smaller fictional and non-fictional roles thrown in for color , such as kathy bates as "" the unsinkable "" molly brown , danny nucci as jack's friend fabrizio de rossi , eric braeden as john jacob astor , and even bernard fox as colonel archibald gracie .",pos
4,cv453,10379,32,nice to see dr . bombay getting work .,pos
4,cv453,10379,33,also scattered about are some of the other steerage passengers who are basically in the movie so you can feel sorry for them when they die .,pos
4,cv453,10379,34,"this by itself may have been largely compulsory in a film about the titanic , but it transcends this status by putting these characters in direct conflict with the ship's crewmembers who strive to maintain order and assure that the first-class passengers are placed aboard the lifeboats before anyone else .",pos
4,cv453,10379,35,"in this way , titanic possesses a depth not usually found in action pictures .",pos
4,cv453,10379,36,"you don't just get a love story with a tragedy as a backdrop , but a very real account of class struggle as well .",pos
4,cv453,10379,37,"as i mentioned before , the budget for this film was tremendous , and it certainly showed in the set dressing and special effects .",pos
4,cv453,10379,38,"the interiors of the titanic are nearly breathtaking with their elaborate trimmings and intricate detail , and one has very little doubt that the layouts are authentic .",pos
4,cv453,10379,39,"with regard to the exteriors , i would dare anyone to point out a film in which a vessel has been recreated with such meticulousness or on such a scale .",pos
4,cv453,10379,40,"cameron actually built a scale model of the titanic in a water tank , but only had room for 90% , and therefore had to computer-generate the remaining 40 feet .",pos
4,cv453,10379,41,"could've fooled me and everyone else in the theater , as the splicing is seamless .",pos
4,cv453,10379,42,also of note in this film is the way the audience is presented with the anatomy of the disaster right at the beginning .,pos
4,cv453,10379,43,"we are told of where the iceberg struck the ship , how the flooding occurred , the way the ship sank , and why it did so in that manner .",pos
4,cv453,10379,44,"these technical details serve as a guide for later on when the action starts happening , and allow us to view the sinking with informed analytic detraction , in addition to the more conventional placement in the midst of mayhem and confusion .",pos
4,cv453,10379,45,"in all , james cameron's titanic is a good blend of love story , history , and action .",pos
4,cv453,10379,46,"the fact that the film runs longer than most at about three hours is almost unnoticed as the viewer's attention is held alternately by those three main elements , from the movie's intriguing beginning to it's satisfactory ending .",pos
4,cv453,10379,47,"in box office receipts , titanic the movie will undoubtedly live up to the unsinkable expectations of titanic the ship .",pos
4,cv454,2053,0,it was easy to fear the worst .,pos
4,cv454,2053,1,"begin with a classic 1960's television series , add a big budget and an a-list star in the lead role , and stir .",pos
4,cv454,2053,2,"script , you ask ?",pos
4,cv454,2053,3,"who needs one , kid . . .",pos
4,cv454,2053,4,we've got ourselves a formula .,pos
4,cv454,2053,5,that was my fear : a bloated monster without any sense of direction .,pos
4,cv454,2053,6,"then , much to my amazement , everything that could possibly go wrong . . .",pos
4,cv454,2053,7,didn't .,pos
4,cv454,2053,8,"the fugitive is as lean , taut and tense as anything the action genre has produced in the last several years .",pos
4,cv454,2053,9,"under the direction of andrew davis ( 1992's under siege ) , the fugitive grips you by the throat from the outset and never lets go .",pos
4,cv454,2053,10,"expect box office to go through the roof , deservedly , and expect an academy award nomination for tommy lee jones .",pos
4,cv454,2053,11,the premise is a simple one .,pos
4,cv454,2053,12,"dr . richard kimble ( harrison ford ) is wrongly convicted for the murder of his wife after struggling with the real killer , a man with an artificial arm .",pos
4,cv454,2053,13,"after an escape attempt by some other prisoners during a transfer goes awry , kimble finds himself on the run .",pos
4,cv454,2053,14,his one goal : to find the one-armed man ( andreas katsulas ) before u . s . marshall sam gerard ( tommy lee jones ) finds him .,pos
4,cv454,2053,15,"where the fugitive surprises the most is the script , by jeb stuart and david twohy .",pos
4,cv454,2053,16,"in a genre where one is almost always asked to allow leaps of logic , the script repeatedly astonished me with its intelligence , its attention to detail and its respect for the audience .",pos
4,cv454,2053,17,"in an early sequence , kimble sneaks into a hospital to shave of his beard , slick back his hair and change into a lab coat .",pos
4,cv454,2053,18,"on his way out , a police officer jokingly tells the man he doesn't know is kimble to zip up his pants .",pos
4,cv454,2053,19,"it's a small moment , but it punches home the urgency of kimble's situation , and exactly what a man concerned about not being recognized might easily forget .",pos
4,cv454,2053,20,"later , while trying to lose himself in a parade , kimble thinks to drop his overcoat , the most likely way he'd be recognized from behind .",pos
4,cv454,2053,21,"it's these details which convince us that when a colleague of kimble's tells gerard that he's too smart to be caught , he may just be right .",pos
4,cv454,2053,22,credit must also be given to the special effects and stunt coordinators .,pos
4,cv454,2053,23,"the bus crash which allows kimble's escape is a spectacular sequence , as is a leap from a dam into the water below .",pos
4,cv454,2053,24,"the action is crisp and brutal , and never romanticized .",pos
4,cv454,2053,25,special kudos go to director davis for maintaining a relentless pace which underscores the single-mindedness of the two leads .,pos
4,cv454,2053,26,and what a pair of performances those leads are .,pos
4,cv454,2053,27,"tommy lee jones is nothing short of brilliant as gerard , because he manages an incredibly challenging feat .",pos
4,cv454,2053,28,"for the first third of the film , there is really no * villain * per se ; kimble is on the run , and gerard is out to find him .",pos
4,cv454,2053,29,"it would have been very easy to turn gerard into a malevolent , vindictive inspector javert , but that never happens .",pos
4,cv454,2053,30,"instead jones plays him as a sharp , committed man who's just doing his job , so that when he responds to kimble's comment , "" i didn't kill my wife , "" with a matter-of-fact , "" i don't care , "" we know exactly what he means .",pos
4,cv454,2053,31,it's not his job to determine guilt or innocence .,pos
4,cv454,2053,32,it's his job to bring in a fugitive .,pos
4,cv454,2053,33,this is a well- written character played with relish by an actor at the top of his form .,pos
4,cv454,2053,34,"the only unfortunate thing about jones' stunning turn is that it's likely to overshadow harrison ford , and that's a shame .",pos
4,cv454,2053,35,"for his entire career , ford has been underappreciated as an actor due to his pigeonholing as an action hero .",pos
4,cv454,2053,36,"however , he does a fine job with the less flashy part of kimble , always keeping at the forefront the advantage this man has because of his intelligence .",pos
4,cv454,2053,37,"the fugitive could only work to its fullest if the two protagonists always seemed to be on equal footing , and ford is up to the task .",pos
4,cv454,2053,38,"this summer has been loaded with action/suspense films , and most of them have been doing brisk business .",pos
4,cv454,2053,39,"however , it's time for clint , sean , and various dinosaurs to step aside .",pos
4,cv454,2053,40,the chase is on .,pos
4,cv454,2053,41,my advice is to catch it .,pos
4,cv455,29000,0,"pollock starring ed harris , marcia gay harden , tom bower , jennifer connelly screenplay by barbara turner and susan j . emshwiller , based on the book "" jackson pollock : an american saga "" by steven naifeh and gregory white smith directed by ed harris",pos
4,cv455,29000,1,"* * * for more film , dvd and books about movie reviews , plus annual coverage of the toronto international film festival , visit _film freak central_ - http : //filmfreakcentral . net",pos
4,cv455,29000,2,| now with search engine * * *,pos
4,cv455,29000,3,""" how do you know when you're finished making love ? """,pos
4,cv455,29000,4,-jackson pollock to a life magazine reporter on recognizing when you've completed a painting,pos
4,cv455,29000,5,"jackson pollock's "" making love "" quote is famous , but in practically the same breath , he said a more constructive thing , "" it's like looking at a bed of flowers--tear your hair out over what it means . """,pos
4,cv455,29000,6,it took him sixteen words to do as whole dissertations have tried and failed : equate god and abstract art and offer a kind of backhanded comfort to those confused to the point of resentment by the concept .,pos
4,cv455,29000,7,"the biopic _pollock_ , actor ed harris' directorial debut , reflects the second soundbite in how it accepts pollock's creations as part of the order of things , and should similarly disarm haters of fine art .",pos
4,cv455,29000,8,"arguably more than any other living actor , harris , who also plays _pollock_ , embodies the archetypal working stiff , and his blue-collar demystification of pollock's labour-intensive art , both as performer and director , makes for unpretentious cinema .",pos
4,cv455,29000,9,"( from what i know of harris , he , like pollock , was not born gifted or lucky ; instead , a strong work ethic is the seed of his success . )",pos
4,cv455,29000,10,"granted , it's possible that _pollock_ will alienate those same viewers perplexed by the imponderable "" purpose "" of pollock's splatter series : the common thread between them is a lack of editorializing .",pos
4,cv455,29000,11,"the movie _pollock_ is all purposeful gazes and silent exchanges dotted by tantrums , but the motivations are left to our own perceptions .",pos
4,cv455,29000,12,"and it is a sympathetic yet not altogether forgiving film , as illustrated by a disheartening conclusion .",pos
4,cv455,29000,13,"_pollock_ encapsulates the period in which he fought a losing battle against personal demons ( alcoholism , depression , and the general attendant miseries of an artist ) while finding a place of subconscious expression .",pos
4,cv455,29000,14,"a brief introduction to pollock's raging drunk side segues into his getting accosted by a fellow new york artist , lee krasner ( marcia gay harden , awarded a best supporting actress oscar for this brilliant portrayal ) , who works from the outside-in , pre-intellectualizing every stroke of her brush .",pos
4,cv455,29000,15,"in a scene after they have moved in together and established adjoining studios , she asks what he hopes to achieve on his latest canvas , grilling him about the interplay of cubism and surrealism until he says , "" you paint the fucking thing , "" and leaves in a huff .",pos
4,cv455,29000,16,"by the time they wed , she has become his de facto manager ; it is form marrying function and chaos marrying discipline , a most harmonious collision .",pos
4,cv455,29000,17,"( krasner denies him a baby , indicating that it would upset the balance . )",pos
4,cv455,29000,18,"such a union is destined to implode , and i hope i'm not ruining the _pollock_ experience by saying that it does .",pos
4,cv455,29000,19,"while it is never depicted as a very romantic matrimony to start--pollock and wife channel their passions elsewhere--their symbiosis leaves each other picked dry after several years , and it comes down to krasner suffering one of pollock's conniptions too many : "" you are killing me !",pos
4,cv455,29000,20,you are killing me !,pos
4,cv455,29000,21,"you are killing me ! """,pos
4,cv455,29000,22,"( aside : harris' own wife , amy madigan , is unrecognizable and exceptional as gallery diva peggy guggenheim . )",pos
4,cv455,29000,23,"pollock himself moves on to dalliances with younger women like ruth klingman ( the scorching jennifer connelly ) , hoping , one supposes , to catch the revitalizing whiff of youth .",pos
4,cv455,29000,24,i love jackson pollock's stuff and i am enamoured of harris' _pollock_ as well .,pos
4,cv455,29000,25,"it's scrappy and observant ; no coincidence that its minor failings are the occasional invasive flourish , such as jeff beal's hummable but no less lamentable score--i can't imagine that pollock , or anyone , would paint to this music , which puts filling soundtrack voids ahead of complementing the images .",pos
4,cv455,29000,26,"one of my favourite sequences is an eerily quiet re-enactment of hans namuth shooting that famous pollock footage in east hampton , long island ; the mounting tension is almost comic , as namuth keeps interrupting pollock's process to reload his camera or take a dinner break .",pos
4,cv455,29000,27,a more seasoned director might've been too arrogant to admit that not all artists or mediums are created equal .,pos
4,cv456,18985,0,it's been a long time since walt disney has delivered us a classic along the lines of the little mermaid or beauty and the beast .,pos
4,cv456,18985,1,"sure , there have been delightful outings like last years hercules .",pos
4,cv456,18985,2,but nothing entirely groundbreaking .,pos
4,cv456,18985,3,"with the release of the studio's newest feature length film , a remake of edgar rice burrough's creation tarzan , disney has plunged into new waters with both maturity and animation techniques .",pos
4,cv456,18985,4,"it's no classic , but this new tarzan represents exactly what a family film should be .",pos
4,cv456,18985,5,"the plot is loyal to the original storyline , as tarzan's parents are forced to abandon their ship which has caught fire , and find shelter in the jungles of africa .",pos
4,cv456,18985,6,"but , they are killed ( offscreen ) by the snarling cheetah sabor , leaving baby tarzan alone and unharmed in his crib .",pos
4,cv456,18985,7,"found by kala ( voiced with effective gentleness by glenn close ) , a kindhearted mother and member of a gorilla pack , tarzan is taken into the primate group and raised as one of their own .",pos
4,cv456,18985,8,"we follow the young boy through the years , as he partakes in various adventures with his loud mouth gorilla friend terk ( a very brash but funny rosie o'donnell ) and clumsy elephant tantor ( wayne knight ) .",pos
4,cv456,18985,9,"of course , in any disney film we are given some kind of goofy sidekick or humorous chum for the hero .",pos
4,cv456,18985,10,"in tarzan , these characters fill that space rather inconspicuously .",pos
4,cv456,18985,11,gags that were magnified in other family films are kept quite minor here .,pos
4,cv456,18985,12,most of the characters are amusing without being forced .,pos
4,cv456,18985,13,"as tarzan grows to manhood , the suspected antagonist stumbles into the picture .",pos
4,cv456,18985,14,"here , the notorious bad guy is the big game hunter clayton ( brian blessed ) , who's accompanying a hapless professor ( nigel hawthorne ) on an expedition through the jungle .",pos
4,cv456,18985,15,"of course , there's the professor's daughter , jane ( nicely vocalized by a cheerful minnie driver ) who will help supply the romantic quotient of the movie .",pos
4,cv456,18985,16,the thing that blew my socks off about this version of tarzan is the stunning animation .,pos
4,cv456,18985,17,"directors chris buck and kevin lima have applied a breathtaking 3-d element to the movement of the athletic title character , and the fast-paced editing is absolutely a marvel .",pos
4,cv456,18985,18,"as tarzan carries jane through the treetops , narrowly escaping a pack of nasty baboons , he slips and slides like a daredevil snow boarder or star surfer riding the big wave .",pos
4,cv456,18985,19,your eyes can barely keep up ; it's a fantastic accomplishment .,pos
4,cv456,18985,20,the subject matter here is also a notch or two above animation average .,pos
4,cv456,18985,21,"there are important questions raised about tarzan's place in the world , and all are handled exceptionally well by the screenwriters .",pos
4,cv456,18985,22,"there is no shred of doubt left to ponder afterward , which is a surprising plus that i wasn't expecting to find here .",pos
4,cv456,18985,23,"suffice to say , this film will have both adults and children thoroughly entertained .",pos
4,cv456,18985,24,"the grown-up tarzan is voiced by tony goldwyn , who made a name for himself as the `big mean jerk' from ghost .",pos
4,cv456,18985,25,goldwyn is effective playing someone who's not aware of his world's dangers .,pos
4,cv456,18985,26,"glenn close is also memorable as his gorilla mother , and lance henriksen ( from tv's millennium ) is terrific as the silverback father unsure of how to accept the presence of a human child .",pos
4,cv456,18985,27,"as the movie's villain , there is nothing particularly special or catching about the character of clayton .",pos
4,cv456,18985,28,"it helps that brian blessed supplies his voice with game enthusiasm , but he is nothing compared to james woods' hilarious hades from hercules .",pos
4,cv456,18985,29,a burley guy with a big gun who just wants to capture the gorillas does not quite constitute for an all-together noticeable screen presence .,pos
4,cv456,18985,30,"still , this is one great thrill-ride that disney has constructed .",pos
4,cv456,18985,31,"i never expected rice burrough's work to be transformed so successfully from live action to animation , nor with so much emotional depth .",pos
4,cv456,18985,32,"parents , along with all the kiddies , are going to find much to like in tarzan .",pos
4,cv457,18453,0,"warning : if you actually wish to see the film , stop reading this and see it .",pos
4,cv457,18453,1,"while i don't blow any plot details , the more you know about a movie , the more disappointing and built up it becomes ( waiting a month to see titanic did the same thing ) .",pos
4,cv457,18453,2,"but , in a nutshell , it's a good film .",pos
4,cv457,18453,3,star wars episode i : the phantom menace reviewed by vince yim,pos
4,cv457,18453,4,"never having been the biggest star wars fanatic in the world ( i was more into star trek : the next generation ) , it is difficult to relate to the mass fandom surrounding the latest installment , the phantom menace .",pos
4,cv457,18453,5,"however , it can't be ignored .",pos
4,cv457,18453,6,"endless toys lining the shelves , endless news reports , and a multi-billion dollar advertising campaign makes it all the more difficult .",pos
4,cv457,18453,7,"with the level of this hype , one would recall an overhyped disaster from 1998 , godzilla , which definitely failed to live up to expectations .",pos
4,cv457,18453,8,"thankfully , the phantom menace does much , much better .",pos
4,cv457,18453,9,"while the "" first "" star wars trilogy told the story of jedi knight luke skywalker , the prequels backpedal to tell the back-story of obi wan kenobi and a young jedi named anakin skywalker ( who would become the father of luke and eventually become darth vader ) .",pos
4,cv457,18453,10,"without blowing too much of the story , the phantom menace evolves around a peaceful planet naboo , which is being held hostage by a greedy trade federation , and it's up to two jedi knights ( qui-gon ji , played by liam neeson and obi-wan kenobi , played by ewan mcgreggor ) to free it .",pos
4,cv457,18453,11,"the phantom menace has taken a literal beating from various film critics , leaving me to lower my expectations somewhat .",pos
4,cv457,18453,12,"common complaints range from lack of characterization , weak narrative , poor direction of actors , the dated style , and too much focus over special effects .",pos
4,cv457,18453,13,"still , film critics often apply much historical theory in regards to film criticism , much of which the average film buff does not care for .",pos
4,cv457,18453,14,"hence , this film is a lot of fun and definitely an improvement over the previous films ( even with the "" improvements "" in the special editions ) .",pos
4,cv457,18453,15,"there are many memorable sequences throughout the film , ranging from the fast and furious "" pod race "" sequence ( which is a take on the chariot races in "" ben hur "" ) and the many fight scenes involving legions of battle droids .",pos
4,cv457,18453,16,"utilizing technology that is light years beyond anything made before , special effects and computers are used to create everything from monsters to robots to amazing cityscapes with incredible detail .",pos
4,cv457,18453,17,"no matter how many times you watch this film , you will catch something new .",pos
4,cv457,18453,18,"the level of humour is a bit higher than the previous films as well , mostly conveyed through the reluctant hero jar jar binks , who belongs to a race known as the gungans .",pos
4,cv457,18453,19,"best described as an mr . bean from the planet naboo , he steals the show .",pos
4,cv457,18453,20,"unfortunately , being that he is a computer-generated character , tells a bit about the direction of the actors ( although natalie portman as the queen is pretty effective , as is jake lloyd as the young anakin skywalker ) .",pos
4,cv457,18453,21,"with star wars mania at an all time high , there is the risk that the film will disappoint ( i myself had my doubts ) , which this film does have a tendency to do at times .",pos
4,cv457,18453,22,"there are a few logic problems with the plot , several things are left unchecked , and at times seems to be made only for diehard star wars fans ( although the appearance of the tusken raiders makes for more than a few laughs ) .",pos
4,cv457,18453,23,"that , and young anakin skywalker is a really annoying character , coming off as a smarmy , arrogant brat ( with such an attitude , it's no wonder why he turns to the dark side ) .",pos
4,cv457,18453,24,"still , it seems that many people , especially critics , are missing the point .",pos
4,cv457,18453,25,"the film is some of the most fun 2 and a half hours that you'll blow in your life , which is something i wouldn't mind doing again .",pos
4,cv457,18453,26,"while it may not have the psychological impact of an academy award contender , who really cares ?",pos
4,cv457,18453,27,the film is pure fun from beginning to end .,pos
4,cv457,18453,28,and isn't that what really matters ?,pos
4,cv458,8604,0,it shows that america remains ambivalent over the nature of its political system .,pos
4,cv458,8604,1,"no major surprise , when j . s . mill in his victorian classic on liberty could not make up his mind over liberal democracy either .",pos
4,cv458,8604,2,"the americans are wrought by the archetypal paradox under which they exist , the supreme contradiction between the right of the one and the right of the majority .",pos
4,cv458,8604,3,"small wonder that hollywood's most compelling movies have oft been on the struggle of the individual-underdog against some larger collective oppressive - witness braveheart , born on the fourth of july , rocky , first blood , clear and present danger , jfk , the list goes on .",pos
4,cv458,8604,4,"there's little of that in singapore - we are barred access to playboy and penthouse both on and off line , though the government's been long worried about the younger people getting "" americanised "" and advocating individual rights and parliamentary opposition .",pos
4,cv458,8604,5,the people vs . larry flynt locates the political debate within the greatest social taboo in america - sex .,pos
4,cv458,8604,6,does pornography have a right to exist and circulate ?,pos
4,cv458,8604,7,"larry flynt , the publisher of hustler magazine , thinks so , and obviously so too the u . s . congress which last month threw out a bill to curb pornography on the net .",pos
4,cv458,8604,8,"but even with such actions , americans remain undecided .",pos
4,cv458,8604,9,the oscars apparently shunned the movie because it was an embarrassing and sensitive livewire .,pos
4,cv458,8604,10,what they have ignored is actually a great picture .,pos
4,cv458,8604,11,"woody harrelson as the lead character reprises his role as a to-hell-with-morality , to-hell-with-the-law , and to-hell-with-the-system anti-christ that we last saw in natural born killers .",pos
4,cv458,8604,12,and he is outrageous and convincing as a nihilistic atheist who nonetheless loves his ex-stripper wife dearly .,pos
4,cv458,8604,13,"the latter is played with abandon , conviction and sensitivity all at once by courtney love , who is the real star of the show and really snubbed of an academy award best actress nomination , if not of the award itself .",pos
4,cv458,8604,14,edward norton plays their jerky lawyer .,pos
4,cv458,8604,15,"the relationship between harrelson and love brings out another great paradox - superficially they are immoral outcasts who've had it coming ; woody gets shot and becomes paralysed from the waist down , and courtney dies of aids .",pos
4,cv458,8604,16,god's damnation .,pos
4,cv458,8604,17,"but in the powerful love they have for each other , each standing by the other in turn , the two leads highlight the question how much is the nihilist still a moralist and ( in the american context ) a christian , if they can love and care , and feel just like anyone else on a personal level .",pos
4,cv458,8604,18,friedrich nietzsche once talked about how the atheist must uncover for himself the full consequences of atheism by ridding himself of all moral-christian influences .,pos
4,cv458,8604,19,to go beyond good and evil .,pos
4,cv458,8604,20,"this is a great picture , no doubt , and i love it personally .",pos
4,cv458,8604,21,"because it is moving , funny , ends with open american optimism blah blah .",pos
4,cv458,8604,22,"but i like it and admire it because it comes from a fine american tradition that dares to raise difficult questions , and call into doubt ideas and doctrines that otherwise are used as catchphrases .",pos
4,cv458,8604,23,there are times when movies go beyond the story they tell and reflect something of hidden realities .,pos
4,cv458,8604,24,"this movie is not so much about larry flynt , but about americans and american society .",pos
4,cv459,20319,0,the ring is probably one of the creepiest movies i've seen in years .,pos
4,cv459,20319,1,"but then again , i've always had this phobia of asian born horror films .",pos
4,cv459,20319,2,"i remember when i was a kid i was scared as hell with those green faced , long-haired floating ghosts donning their white gownseuuugh .",pos
4,cv459,20319,3,the ring really brings back those memories and its grips me long after the movie has ended .,pos
4,cv459,20319,4,"unlike the horror films coming from the west , i'm pretty much used to the gore and visual effects , so much so , they become rather bland nowadays .",pos
4,cv459,20319,5,there's really no scary movie from the west for a long time .,pos
4,cv459,20319,6,"if you have something in mind , please tell me .",pos
4,cv459,20319,7,"this japanese flick is supposed to be based upon stories written by `the stephen king of japan' , which is also ( i heard ) televised over the air in japan .",pos
4,cv459,20319,8,"the film revolves around a mysterious videotape which will bring death for sure to the person who watches it , one week prior to viewing .",pos
4,cv459,20319,9,"a journalist and her husband , stupid enough , tests the so call `urban legend' and ends up having a week before she meets her doom .",pos
4,cv459,20319,10,"she and her husband then goes on a search for the origin of the videocassette , to get to the root of the whole curse with the hopes of freeing themselves .",pos
4,cv459,20319,11,the ring plays on the senses like no other horror film today .,pos
4,cv459,20319,12,"visual subtlety , minimal music and an intriguing plot puts the audience within an aura of suspense throughout the entire film .",pos
4,cv459,20319,13,"very well done indeed , especially for a film that does not have a single trace of violence and gore .",pos
4,cv459,20319,14,"now , thats something budding horror film-maker wannabes should consider looking into .",pos
4,cv459,20319,15,"just an idea of how visually powerful the film is , it is in japanese and subtitled in chinese ; both of which , i can't understand at all ( ok , i had a friend who gave me a gist prior to watching , but he revealed very little ! ) .",pos
4,cv459,20319,16,"the twists in the plot , leading to an unforgettable climax ( will definitely leave an impression on the audience ) will have you at the edge of your seat .",pos
4,cv460,10842,0,"deep rising is one of "" those "" movies .",pos
4,cv460,10842,1,the kind of movie which serves no purpose except to entertain us .,pos
4,cv460,10842,2,"it does not ask us to think about important questions like life on other planets or the possibility that there is no god . . . screw that , it says boldly , let's see some computer generated monsters rip into , decapitate and generally cause irreparable booboos to a bunch of little known actors .",pos
4,cv460,10842,3,heh !,pos
4,cv460,10842,4,"them wacky monsters , gotta love 'em .",pos
4,cv460,10842,5,"of course , since we can rent about a thousand b movies with the same kind of story , hollywood must give that little extra "" oumph "" to get people in theaters .",pos
4,cv460,10842,6,"that is where deep rising fails , which is a good thing .",pos
4,cv460,10842,7,confused ?,pos
4,cv460,10842,8,let me explain :,pos
4,cv460,10842,9,"despite all them flashy effects and big explosions , deep rising is still , at heart , a good 'ol b movie .",pos
4,cv460,10842,10,"luckily , it's a very good b movie .",pos
4,cv460,10842,11,the worst cliches in movie history are a b movie's bread and butter .,pos
4,cv460,10842,12,"therefore , things that would destroy a serious movie actually help us have a good time while watching a movie of lower calibre .",pos
4,cv460,10842,13,"of course we know there's a big slimy creature behind that door , that one person will wander off to be picked off by said monster and we always know which persons or person will make it out alive .",pos
4,cv460,10842,14,we just don't know when or how horrible it will be .,pos
4,cv460,10842,15,i went to see deep rising with my expections low and my tolerance for bad dialogue high .,pos
4,cv460,10842,16,"imagine my surprise when i discover that deep rising is actually , well , pretty darn funny at times .",pos
4,cv460,10842,17,a funny b movie ?,pos
4,cv460,10842,18,"well , that's new .",pos
4,cv460,10842,19,these flicks are not supposed to make us laugh .,pos
4,cv460,10842,20,( except for a few unintended laughs once a while . ),pos
4,cv460,10842,21,"and before you know it , treat williams , wes studi and famke jansen appear on the big screen .",pos
4,cv460,10842,22,hey ! i know them guys ( and gal ) from a couple of other movies .,pos
4,cv460,10842,23,cool .,pos
4,cv460,10842,24,familiar faces .,pos
4,cv460,10842,25,so far so good .,pos
4,cv460,10842,26,"our man treat is the hero , he'll live .",pos
4,cv460,10842,27,"wes is a staple of b movies , he is the token victim .",pos
4,cv460,10842,28,we know he'll buy the farm but he will take a few creeps with him on the way out .,pos
4,cv460,10842,29,"famke is the babe , 'nuff said .",pos
4,cv460,10842,30,"there is also a guy with glasses ( the guy with glasses always dies ) a black person ( b movie buffs know that the black guy always dies , never fails ) and a very funny , nerdy guy .",pos
4,cv460,10842,31,( ah !,pos
4,cv460,10842,32,comic relief .,pos
4,cv460,10842,33,how can we possibly explain having to kill him . . . let,pos
4,cv460,10842,34,him live . ),pos
4,cv460,10842,35,after the first fifteen minutes i felt right at home .,pos
4,cv460,10842,36,i know who to root for and who i need to boo too and a gum to chew .,pos
4,cv460,10842,37,( please kill me . ),pos
4,cv460,10842,38,"suffice it to say that for the next hour and a half i jumped out of my seat a few times , went "" ewwww "" about a dozen times and nearly had an orgasm over all the explosions and firepower our heroes were packing .",pos
4,cv460,10842,39,"i'm a man , we nottice these things .",pos
4,cv460,10842,40,"all in all , i'd recommend deep rising if you are looking for a good time and care to leave your brain at the door . . . but",pos
4,cv460,10842,41,bring your sense of humor and excitement in with you .,pos
4,cv460,10842,42,"the acting is decent , the effects top rate .",pos
4,cv460,10842,43,how to best describe it ?,pos
4,cv460,10842,44,"put together the jet ski scene from hard rain , the bug attacks from starship troopers , a couple of james bond like stunts and all those scenes from friday the thirteenth and freddy where you keep screaming "" don't go there , he's behind you "" and you end up with deep rising .",pos
4,cv460,10842,45,"for creepy crawly goodness , tight t-shirts , major firepower and the need to go to the bathroom every fifteen minutes from seing all that water .",pos
4,cv461,19600,0,"vampire films , as well as other horror films , are usually dumb and predictable b-movies , meant to scare us by cliches and simple shocks .",pos
4,cv461,19600,1,"it is therefore interesting to watch neil jordans recent film that is not only visually stunning , but has also a plot worth making movies about .",pos
4,cv461,19600,2,"based on anne rice's novel , "" interview with a vampire "" is a long , dark trip to hell .",pos
4,cv461,19600,3,the film opens with gothic quire and dark streets of present-day san francisco .,pos
4,cv461,19600,4,the camera slowly find particular window .,pos
4,cv461,19600,5,a shape of a young man is visible in the darkness .,pos
4,cv461,19600,6,""" so you want me to tell you the story of my life ? "" .",pos
4,cv461,19600,7,"the mysterious man is louis ( brad pitt ) , a two-century old vampire , telling his story to a fascinated interviewer ( christian slater ) .",pos
